channel,provider,event_id,title
Security,Microsoft-Windows-Security-Auditing,5451,An IPsec quick mode security association was established.
Security,Microsoft-Windows-Security-Auditing,5046,A change was made to IPsec settings. A crypto set was added.
Security,Microsoft-Windows-Security-Auditing,5446,A Windows Filtering Platform callout has been changed.
Security,Microsoft-Windows-Security-Auditing,4724,An attempt was made to reset an account's password
Security,Microsoft-Windows-Security-Auditing,4690,An attempt was made to duplicate a handle to an object
Security,Microsoft-Windows-Security-Auditing,4937,A lingering object was removed from a replica
Security,Microsoft-Windows-Security-Auditing,5043,A change was made to IPsec settings. A connection security rule was added.
Security,Microsoft-Windows-Security-Auditing,5889,An object was deleted from the COM+ Catalog.
Security,Microsoft-Windows-Security-Auditing,4727,A security-enabled global group was created
Security,Microsoft-Windows-Security-Auditing,5483,The IPsec Policy Agent service failed to initialize its RPC server.
Security,Microsoft-Windows-Security-Auditing,4648,A logon was attempted using explicit credentials
Security,Microsoft-Windows-Eventlog,1104,The security event log is now full
Security,Microsoft-Windows-Security-Auditing,4783,A basic application group was created
Security,Microsoft-Windows-Security-Auditing,4652,An IPsec main mode negotiation failed
Security,Microsoft-Windows-Security-Auditing,5056,A cryptographic self test was performed.
Security,Microsoft-Windows-Security-Auditing,5456,IPsec Policy Agent applied Active Directory storage IPsec policy on the computer.
Security,Microsoft-Windows-Security-Auditing,4911,Resource attributes of the object were changed
Security,Microsoft-Windows-Security-Auditing,4897,Role separation enabled
Security,Microsoft-Windows-Security-Auditing,4961,IPsec dropped an inbound packet that failed a replay check
Security,Microsoft-Windows-Security-Auditing,4893,Certificate Services archived a key
Security,Microsoft-Windows-Security-Auditing,5465,IPsec Policy Agent received a control for forced reloading of IPsec policy and processed the control successfully.
Security,Microsoft-Windows-Security-Auditing,4649,A replay attack was detected
Security,Microsoft-Windows-Security-Auditing,5377,Credential Manager credentials were restored from a backup.
Security,Microsoft-Windows-Security-Auditing,4889,Certificate Services set the status of a certificate request to pending
Security,Microsoft-Windows-Security-Auditing,4898,Certificate Services loaded a template
Security,Microsoft-Windows-Security-Auditing,4778,A session was reconnected to a Window Station
Security,Microsoft-Windows-Security-Auditing,4864,A namespace collision was detected
Security,Microsoft-Windows-Security-Auditing,4612,"Internal resources allocated for the queuing of audit messages have been exhausted, leading to the loss of some audits"
Security,Microsoft-Windows-Security-Auditing,4691,Indirect access to an object was requested
Security,Microsoft-Windows-Security-Auditing,6423,The installation of this device is forbidden by system policy.
Security,Microsoft-Windows-Security-Auditing,6421,A request was made to enable a device.
Security,Microsoft-Windows-Security-Auditing,4776,The computer attempted to validate the credentials for an account
Security,Microsoft-Windows-Security-Auditing,4947,A change was made to the Windows Firewall exception list. A rule was modified
Security,Microsoft-Windows-Security-Auditing,4788,A non-member was removed from a basic application group
Security,Microsoft-Windows-Security-Auditing,5051,A file was virtualized.
Security,Microsoft-Windows-Security-Auditing,4895,Certificate Services published the CA certificate to Active Directory Domain Services
Security,Microsoft-Windows-Security-Auditing,4770,A Kerberos service ticket was renewed
Security,Microsoft-Windows-Security-Auditing,4750,A security-disabled global group was changed
Security,Microsoft-Windows-Security-Auditing,6273,Network Policy Server denied access to a user.
Security,Microsoft-Windows-Security-Auditing,5120,OCSP Responder Service Started.
Security,Microsoft-Windows-Security-Auditing,5038,Code integrity determined that the image hash of a file is not valid.
Security,Microsoft-Windows-Security-Auditing,4867,A trusted forest information entry was modified
Security,Microsoft-Windows-Security-Auditing,4740,A user account was locked out
Security,Microsoft-Windows-Security-Auditing,4984,An IPsec extended mode negotiation failed
Security,Microsoft-Windows-Security-Auditing,5153,A more restrictive Windows Filtering Platform filter has blocked a packet.
Security,Microsoft-Windows-Security-Auditing,4699,A scheduled task was deleted
Security,Microsoft-Windows-Security-Auditing,4725,A user account was disabled
Security,Microsoft-Windows-Security-Auditing,4816,RPC detected an integrity violation while decrypting an incoming message.
Security,Microsoft-Windows-Security-Auditing,4772,A Kerberos authentication ticket request failed
Security,Microsoft-Windows-Security-Auditing,4673,A privileged service was called
Security,Microsoft-Windows-Security-Auditing,4904,An attempt was made to register a security event source
Security,Microsoft-Windows-Security-Auditing,5047,A change was made to IPsec settings. A crypto set was modified.
Security,Microsoft-Windows-Security-Auditing,4894,Certificate Services imported and archived a key
Security,Microsoft-Windows-Security-Auditing,4621,Administrator recovered system from CrashOnAuditFail.
Security,Microsoft-Windows-Security-Auditing,4610,An authentication package has been loaded by the Local Security Authority
Security,Microsoft-Windows-Security-Auditing,5447,A Windows Filtering Platform filter has been changed.
Security,Microsoft-Windows-Security-Auditing,5632,A request was made to authenticate to a wireless network.
Security,Microsoft-Windows-Security-Auditing,4803,The screen saver was dismissed
Security,Microsoft-Windows-Security-Auditing,4615,Invalid use of LPC port
Security,Microsoft-Windows-Security-Auditing,6401,BranchCache: Received invalid data from a peer. Data discarded.
Security,Microsoft-Windows-Security-Auditing,5457,IPsec Policy Agent failed to apply Active Directory storage IPsec policy on the computer.
Security,Microsoft-Windows-Security-Auditing,4782,The password hash an account was accessed
Security,Microsoft-Windows-Security-Auditing,4747,A member was removed from a security-disabled local group
Security,Microsoft-Windows-Security-Auditing,4674,An operation was attempted on a privileged object
Security,Microsoft-Windows-Security-Auditing,4869,Certificate Services received a resubmitted certificate request
Security,Microsoft-Windows-Security-Auditing,6400,BranchCache: Received an incorrectly formatted response while discovering availability of content.
Security,Microsoft-Windows-Security-Auditing,5124,A security setting was updated on OCSP Responder Service.
Security,Microsoft-Windows-Security-Auditing,5123,A configuration entry changed in the OCSP Responder Service.
Security,Microsoft-Windows-Security-Auditing,4872,Certificate Services published the certificate revocation list (CRL)
Security,Microsoft-Windows-Security-Auditing,4704,A user right was assigned
Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,18,PipeEvent (Pipe Connected)
Microsoft-Windows-Windows Defender/Operational,Microsoft-Windows-Windows Defender,1000,An antimalware scan started
Symantec Endpoint Protection Client,Symantec Endpoint Protection Client,80,Symantec Endpoint Protection has failed to load the latest virus definitions
Microsoft-Windows-TaskScheduler/Operational,Microsoft-Windows-TaskScheduler,201,Scheduled Task completed
Application,Screenconnect,201,Transferred files with action
Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,25,ProcessTampering (Process image change)
Microsoft-Windows-Shell-Core/Operational,Microsoft-Windows-Shell-Core,9704,RunOnce commands finished
Microsoft-Windows-TerminalServices-Gateway/Operational,Microsoft-Windows-TerminalServices-Gateway,303,Remote Desktop Services: User disconnected from resource
Cisco AnyConnect Secure Mobility Client,acvpnagent,2072,Cisco AnyConnect VPN Active Interface Addresses
Application,System Restore,8196,System Restore has been enabled
Varonis,VrnsCifsQueue,5138,Mount point validation
Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,15,FileCreateStreamHash
Microsoft-Windows-SMBServer/Operational,Microsoft-Windows-SMBServer,1017,Handle scavenged
Splashtop-Splashtop Streamer-Remote Session/Operational,Splashtop-Splashtop Streamer-Remote Session,1110,Splashtop file transfer
CiscoSecureEndpoint/Events,CiscoSecureEndpoint,1310,Cisco Secure Endpoint Detection
Microsoft-Windows-WinRM/Operational,Microsoft-Windows-WinRM,169,WinRM Authentication
Application,MsiInstaller,11724,Program uninstalled successfully
Microsoft-Windows-AppLocker/MSI and Script,Microsoft-Windows-AppLocker,8005,A script or MSI was allowed to run
System,Microsoft-Windows-Winlogon,7001,User logon
Cisco AnyConnect Secure Mobility Client,acvpnui,3021,Cisco AnyConnect VPN message sent to user
Microsoft-Windows-TerminalServices-RDPClient/Operational,Microsoft-Windows-TerminalServices-ClientActiveXCore,1025,RDP ClientActiveX has connected to the server
Kaspersky Endpoint Security,avp,302,Kaspersky AV Detection
Application,FSecure-FSecure Application-F-Secure Anti-Virus,103,F-Secure Anti-Virus - Manual scanning was finished - workstation was found infected
Splashtop-Splashtop Streamer-Remote Session/Operational,Splashtop-Splashtop Streamer-Remote Session,1111,Splashtop file transfer
Application,CbDefense,33,Carbon Black Defense
Microsoft-Windows-Bits-Client/Operational,Microsoft-Windows-Bits-Client,3,BITS service created a new job
Microsoft-Windows-VHDMP-Operational,Microsoft-Windows-VHDMP,50,Performing Create VHD
Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,Microsoft-Windows-TerminalServices-LocalSessionManager,40,"Session (PayloadData1) has been disconnected, reason code (PayloadData2)"
Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,1,Process creation
Microsoft-Windows-Hyper-V-Worker-Admin,Microsoft-Windows-Hyper-V-Worker,18504,Hyper-V VM was shut down
Application,ESENT,326,NTDS the database engine attached a database
Microsoft-Windows-VHDMP-Operational,Microsoft-Windows-VHDMP,1,A VHD has been created
System,Microsoft-Windows-Time-Service,37,Synchronizing system time from time service
Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,23,FileDelete (A file delete was detected)
Application,MSSQLSERVER,18456,MSSQLSERVER Login failed
System,User32,1074,A user initiated a system restart
Application,Symantec WSS Traffic Redirection,4003,Symantec Web and Cloud Access Protection Disabled
Microsoft-Windows-TerminalServices-Gateway/Operational,Microsoft-Windows-TerminalServices-Gateway,312,Remote Desktop Services: User has initiated an outbound connection
Microsoft-Windows-WER-Diag/Operational,Microsoft-Windows-WER-Diag,4,Application Crash on Launch
System,LsaSrv,40960,Security authentication error
Application,Screenconnect,100,Session connected
Symantec Endpoint Protection Client,Symantec Endpoint Protection Client,34054,SONAR has been enabled
Microsoft-Windows-VHDMP-Operational,Microsoft-Windows-VHDMP,51,Successfully performed Create VHD
Kaspersky Endpoint Security,avp,362,Kaspersky AV Detection
SentinelOne/Operational,SentinelOne,81,Sentinel Scan Ended
Microsoft-Windows-TerminalServices-Gateway/Operational,Microsoft-Windows-TerminalServices-Gateway,300,Remote Desktop Services: User meets resource authorization policy requirements needed to connect to resource
Microsoft-Windows-WMI-Activity/Operational,Microsoft-Windows-WMI-Activity,5860,WMI Registration of Temporary Event Consumer
Application,Sophos Anti-Virus,32,Sophos Alert Identified
System,LsaSrv,45057,Account disabled
Application,HitmanPro.Alert,911,HitmanPro ALERT Identified
Splashtop-Splashtop Streamer-Remote Session/Operational,Splashtop-Splashtop Streamer-Remote Session,1001,Splashtop session disconnected
Application,Microsoft-Windows-Audit-CVE,1,An attempt to exploit a known vulnerability detected
Security,Microsoft-Windows-Security-Auditing,5159,The Windows Filtering Platform has permitted an application or service to listen on a port for incoming connections
Application,ESENT,216,NTDS database location change was detected
Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,4103,Pipeline executed
Microsoft-Windows-User Profile Service/Operational,Microsoft-Windows-User Profiles Service,4,An account was logged off
Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,Microsoft-Windows-TerminalServices-LocalSessionManager,39,Session (PayloadData1) has been disconnected by session (PayloadData2)
System,Microsoft-Windows-Time-Service,35,Synchronizing system time from time service
Microsoft-Windows-Windows Defender/Operational,Microsoft-Windows-Windows Defender,2000,Update - The antimalware definitions updated successfully
Microsoft-Windows-GroupPolicy/Operational,Microsoft-Windows-GroupPolicy,4004,Starting manual processing of policy for COMPUTER
Microsoft-Windows-DeviceSetupManager/Admin,Microsoft-Windows-DeviceSetupManager,100,Microsoft-Windows-DeviceSetupManager service starting
Application,Screenconnect,101,Session disconnected
Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,10,ProcessAccess
Symantec Endpoint Protection Client,Symantec Endpoint Protection Client,3,Scan started
Symantec Endpoint Protection Client,Symantec Endpoint Protection Client,69,Enhanced scan failed
Varonis,VrnsCifsQueueReport,5118,Various statistics
Microsoft-Windows-TaskScheduler/Operational,Microsoft-Windows-TaskScheduler,102,Scheduled Task completed
Microsoft-Windows-Windows Defender/Operational,Microsoft-Windows-Windows Defender,1011,The antimalware platform deleted an item from quarantine
Microsoft-Windows-Hyper-V-VMMS-Admin,Microsoft-Windows-Hyper-V-VMMS,13002,A new Hyper-V VM was created
Microsoft-Windows-NetworkProfile/Operational,Microsoft-Windows-NetworkProfile,10001,Disconnect from the Internet
Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,29,FileExecutableDetected (An executable file was created)
Varonis,VrnsCifsQueue,5172,Proxy disconnection
Application,CbDefense,17,Carbon Black Defense
Microsoft-Windows-Windows Defender/Operational,Microsoft-Windows-Windows Defender,1117,Detection - The antimalware platform performed an action to protect your system from malware or other potentially unwanted software
Microsoft-Windows-Windows Defender/Operational,Microsoft-Windows-Windows Defender,1013,The antimalware platform deleted history of malware and other potentially unwanted software
Microsoft-Windows-Kernel-PnP/Configuration,Microsoft-Windows-Kernel-PnP,410,Device driver error
Application,System Restore,8195,System Restore has been disabled
Application,ESENT,325,NTDS the database engine created a new database
System,Microsoft-Windows-UserPnp,20001,Device installation
SentinelOne/Operational,SentinelOne,26,File Quarantine Already Quarantined
Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,Microsoft-Windows-TerminalServices-RemoteConnectionManager,261,RDP Listener received a connection
Application,Microsoft-Windows-RestartManager,10002,Shutting down application or service
Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,12,RegistryEvent (Object create and delete)
Application,CbDefense,1,Carbon Black Defense
Microsoft-Windows-Partition/Diagnostic,Microsoft-Windows-Partition,1006,USB/VHD Insertion/Removal
Microsoft-Windows-TaskScheduler/Operational,Microsoft-Windows-TaskScheduler,141,Scheduled Task deleted
Security,Microsoft-Windows-Security-Auditing,4774,An account was mapped for logon
Microsoft-Windows-Storage-Storport/Operational,Microsoft-Windows-StorPort,505,Performance summary for Storport Device
System,Microsoft-Windows-Kernel-General,1,The system time was changed
Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,Microsoft-Windows-TerminalServices-LocalSessionManager,41,RDP Begin session arbitration
System,Microsoft Antimalware,1116,Microsoft Antimalware Detection
PowerShellCore/Operational,PowerShellCore,4104,Contains contents of scripts run
System,Service Control Manager,7045,A new service was installed in the system
Microsoft-Windows-Diagnostics-Performance/Operational,Microsoft-Windows-Diagnostics-Performance,100,Windows System was started
COMODO Client - Security CEF,File Rating,3,COMODO Security CEF Client
Microsoft-Windows-Shell-Core/Operational,Microsoft-Windows-Shell-Core,9712,Finished executing from startup menu
Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,5,Process terminated
Cisco AnyConnect Secure Mobility Client,acvpnagent,2086,Cisco AnyConnect VPN reading host's IP
Varonis,VrnsMon,5434,System is shutting down
Microsoft-Windows-WLAN-AutoConfig/Operational,Microsoft-Windows-WLAN-AutoConfig,8001,WIFI connection was successful
Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,21,WmiEvent (WmiEventConsumerToFilter activity detected)
Varonis,VrnsCifsQueue,5129,RPC authentication request
Microsoft-Windows-Shell-Core/Operational,Microsoft-Windows-Shell-Core,9710,Finished Executing From RunKey As Job
Microsoft-Windows-SMBServer/Operational,Microsoft-Windows-SMBServer,1016,Reopen failed
System,Service Control Manager,7035,Service sent a Start/Stop control
Windows PowerShell,PowerShell,800,Pipeline Execution Details
Application,Application Error,1000,Application Error
System,EventLog,6005,The Event log service was started
Microsoft-Windows-Windows Defender/Operational,Microsoft-Windows-Windows Defender,5001,Real-time Protection was disabled
Microsoft-Windows-Ntfs/Operational,Microsoft-Windows-Ntfs,151,File deletion on an NTFS-formatted volume
Application,MsiInstaller,11707,Installation completed successfully
Application,FSecure-FSecure Application-F-Secure Anti-Virus,207,F-Secure Anti-Virus - Malicious code found in file
Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,Microsoft-Windows-TerminalServices-LocalSessionManager,25,Remote Desktop Services: Session reconnection succeeded
Symantec Endpoint Protection Client,Symantec Endpoint Protection Client,7,New virus definition file loaded
Cisco AnyConnect Secure Mobility Client,acvpnagent,2085,Cisco AnyConnect VPN client's public address
Microsoft-Windows-Shell-Core/Operational,Microsoft-Windows-Shell-Core,9708,Finished execution of command
Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,Microsoft-Windows-TerminalServices-LocalSessionManager,21,Remote Desktop Services: Session logon succeeded
Microsoft-Windows-Kernel-PnP/Configuration,Microsoft-Windows-Kernel-PnP,430,Device requires further installation
Microsoft-Windows-Hyper-V-Worker-Admin,Microsoft-Windows-Hyper-V-Worker,18500,Hyper-V VM started successfully
System,Microsoft-Windows-GroupPolicy,1129,Absence of network connectivity
Symantec Endpoint Protection Client,Symantec Endpoint Protection Client,12,Configuration changed
Symantec Endpoint Protection Client,Symantec Endpoint Protection Client,23,Symantec Endpoint Protection Auto-Protect Enabled
Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,2,A process changed a file creation time
Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,Microsoft-Windows-Windows Firewall With Advanced Security,2005,A rule has been modified in the Windows Defender Firewall exception list
Cisco AnyConnect Secure Mobility Client,acvpnagent,2048,Cisco AnyConnect VPN encrypted connection type
Microsoft-Windows-DeviceSetupManager/Admin,Microsoft-Windows-DeviceSetupManager,101,Microsoft-Windows-DeviceSetupManager service shutting down
Windows PowerShell,PowerShell,403,Engine state is changed from Available to Stopped
System,EventLog,6011,System Name Changed
Microsoft-Windows-GroupPolicy/Operational,Microsoft-Windows-GroupPolicy,4005,Starting manual processing of policy for USER
Microsoft-Windows-SmbClient/Security,Microsoft-Windows-SMBClient,31001,SMB Client: DiagReasonISC
Symantec Endpoint Protection Client,Symantec Endpoint Protection Client,201,Content download to the client failed
Microsoft-Windows-TerminalServices-RemoteConnectionManager/Operational,Microsoft-Windows-TerminalServices-RemoteConnectionManager,1149,RDP network connection established
Microsoft-Windows-GroupPolicy/Operational,Microsoft-Windows-GroupPolicy,4016,List of applicable Group Policy objects
System,Microsoft-Windows-Winlogon,7002,User logoff
Microsoft-Windows-Shell-Core/Operational,Microsoft-Windows-Shell-Core,9706,Finished enumeration of commands for registry key
System,EventLog,6006,The Event log service was stopped
Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,Microsoft-Windows-Windows Firewall With Advanced Security,2003,The firewall has enabled/disabled
Microsoft-Windows-TZUtil/Operational,Microsoft-Windows-TZUtil,20001,TZUtil (changed timezone)
Varonis,VrnsCifsQueue,5213,Monitoring alert
Microsoft-Windows-TaskScheduler/Operational,Microsoft-Windows-TaskScheduler,106,Scheduled Task created
Application,Microsoft-Windows-Winsrv,10002,Terminated due to non-response
System,TermDD,56,TermDD
Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,7,Image loaded
Microsoft-Windows-Bits-Client/Operational,Microsoft-Windows-Bits-Client,59,BITS transfer has started
Application,Microsoft-Windows-Winsrv,10001,Application is stopping shutdown operation
Varonis,VrnsCifsQueue,5176,Proxy connection
CrowdStrike-Falcon Sensor-CSFalconService/Operational,CrowdStrike-Falcon Sensor-CSFalconService,4,CrowdStrike Alert
Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,98,Successful RDP Connections
System,Microsoft-Windows-GroupPolicy,1501,Group Policy Settings processed successfully for USER
Microsoft-Windows-Storsvc/Diagnostic,Microsoft-Windows-Storsvc,1001,USB Connection
Microsoft-Windows-TerminalServices-RDPClient/Operational,Microsoft-Windows-TerminalServices-ClientActiveXCore,1105,RDP the multi-transport connection has been disconnected
Application,MetaFrameEvents,1106,Citrix client printer auto-creation failed
Microsoft-Windows-Windows Defender/Operational,Microsoft-Windows-Windows Defender,5000,Real-time Protection was enabled
Microsoft-Windows-VHDMP/Operational,Microsoft-Windows-VHDMP,2,A VHD has been removed
Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,22,DNSEvent (DNS query)
Microsoft-Windows-User Profile Service/Operational,Microsoft-Windows-User Profiles Service,2,An account was logged on
CiscoSecureEndpoint/Events,CiscoSecureEndpoint,100,Cisco Secure Endpoint Detection
Varonis,VrnsSvcFW,900,Volume information
Application,Screenconnect,30,Screenconnect error - Your host has ended the remote session.
Microsoft-Windows-Bits-Client/Operational,Microsoft-Windows-Bits-Client,60,BITS transfer has stopped
System,Microsoft-Windows-DriverFrameworks-UserMode,10000,Device driver installations begins (Device connection)
Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,6,Driver loaded
Kaspersky Security,OnDemandScan,3203,Threat detected
Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,140,RDP connection from the client computer failed
Microsoft-Windows-Application-Experience/Program-Telemetry,Microsoft-Windows-Application-Experience,500,Application Experience Program Telemetry
Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,131,RDP server accepted a new TCP connection
Microsoft-Windows-SMBServer/Audit,Microsoft-Windows-SMBServer,3000,A client attempted to access the server using SMB1
Application,Citrix Desktop Service,1049,Citrix user session disconnected
Microsoft-Windows-Hyper-V-VMMS-Admin,Microsoft-Windows-Hyper-V-VMMS,18303,Hyper-V VM was exported
Microsoft-Windows-Windows Defender/Operational,Microsoft-Windows-Windows Defender,1008,"Error - The antimalware platform attempted to perform an action to protect your system from malware or other potentially unwanted software, but the action failed."
adPWDManager,adPWDManager,110,User account password change
Microsoft-Windows-RemoteDesktopServices-RdpCoreTS/Operational,Microsoft-Windows-RemoteDesktopServices-RdpCoreTS,72,RDP Interface method called
Microsoft-Windows-Shell-Core/Operational,Microsoft-Windows-Shell-Core,9705,Started enumeration of commands for registry key
System,Service Control Manager,7034,Service crashed unexpectedly
Microsoft-Windows-Windows Defender/Operational,Microsoft-Windows-Windows Defender,1116,Detection - The antimalware platform detected malware or other potentially unwanted software
Microsoft-Windows-SmbClient/Security,Microsoft-Windows-SMBClient,31010,The SMB client failed to connect to the share
Microsoft-Windows-Application-Experience/Program-Compatibility-Assistant,Microsoft-Windows-Program-Compatibility-Assistant,17,Path of executed program
Microsoft-Windows-Hyper-V-Worker-Admin,Microsoft-Windows-Hyper-V-Worker,18502,Hyper-V VM turned off
Kaspersky Security,Real-Time File Protection,3203,Threat detected (Real-time file protection)
Application,Sophos System Protection,42,Sophos System Protection
Microsoft-Windows-Ntfs/Operational,Microsoft-Windows-Ntfs,146,IO Connection
System,Service Control Manager,7031,Service crashed unexpectedly
Microsoft-Windows-Shell-Core/Operational,Microsoft-Windows-Shell-Core,9709,Executing From RunKey As Job
Microsoft-Windows-Dhcp-Client/Admin,Microsoft-Windows-Dhcp-Client,50067,Windows DHCP Client WiFi SSID Received
Application,MsiInstaller,1040,Installer Started
Microsoft-Windows-Windows Defender/Operational,Microsoft-Windows-Windows Defender,1004,An antimalware scan was resumed
System,Microsoft-Windows-Kernel-General,13,OS was shutdown
Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,28,FileBlockShredding (A file was blocked from being deleted)
Microsoft-Windows-Ntfs/Operational,Microsoft-Windows-Ntfs,142,NTFS-formatted drive attached
Microsoft-Windows-Windows Defender/Operational,Microsoft-Windows-Windows Defender,1005,Error - An antimalware scan failed
Symantec Endpoint Protection Client,Symantec Endpoint Protection Client,24,Symantec Endpoint Protection Auto-Protect Disabled
Microsoft-Windows-Shell-Core/Operational,Microsoft-Windows-Shell-Core,9702,RunOnceEx commands finished
Microsoft-Windows-WPD-MTPClassDriver/Operational,Microsoft-Windows-WPD-MTPClassDriver,1005,(Mobile) MTP Connection
System,Microsoft-Windows-GroupPolicy,1130,Group Policy Script Failure
Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,3,Network connection
Application,Windows Error Reporting,1001,Application Crash
Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,13,RegistryEvent (Value Set)
Microsoft-Windows-Shell-Core/Operational,Microsoft-Windows-Shell-Core,9711,Executing from startup menu
Microsoft-Windows-NetworkProfile/Operational,Microsoft-Windows-NetworkProfile,10000,Connect to the Internet
Microsoft-Windows-TerminalServices-RDPClient/Operational,Microsoft-Windows-TerminalServices-ClientActiveXCore,1024,RDP Client is trying to connect to the server
Microsoft-Windows-WinINet-Config/ProxyConfigChanged,Microsoft-Windows-WinINet-Config,5600,Proxy configuration changed
Symantec Endpoint Protection Client,Symantec Endpoint Protection Client,34056,Symantec Endpoint Protection Tamper Protection Disabled
Varonis,VrnsCifsQueueReport,5120,Volumne statistics
Microsoft-Windows-VHDMP/Operational,Microsoft-Windows-VHDMP,1,A VHD has been created
Microsoft-Windows-PrintService/Operational,Microsoft-Windows-PrintService,316,Adding a printer driver
Microsoft-Windows-Bits-Client/Operational,Microsoft-Windows-Bits-Client,4,BITS job completion
Microsoft-Windows-VHDMP-Operational,Microsoft-Windows-VHDMP,2,A VHD has been removed
Varonis,VrnsCifsQueue,5220,List of Devices Monitored and Logged by Varonis
Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,4,Sysmon service state changed
Microsoft-Windows-TaskScheduler/Operational,Microsoft-Windows-TaskScheduler,140,Scheduled Task updated
Microsoft-Windows-UniversalTelemetryClient/Operational,Microsoft-Windows-UniversalTelemetryClient,55,Internet connectivity status
Microsoft-Windows-TaskScheduler/Operational,Microsoft-Windows-TaskScheduler,200,Scheduled Task executed
Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,Microsoft-Windows-Windows Firewall With Advanced Security,2006,A rule has been deleted in the Windows Defender Firewall exception list
Splashtop-Splashtop Streamer-Remote Session/Operational,Splashtop-Splashtop Streamer-Remote Session,1100,Splashtop file transfer
Microsoft-Windows-TaskScheduler/Operational,Microsoft-Windows-TaskScheduler,100,Scheduled Task started
Application,Trellix Endpoint Security,3,Trellix Endpoint Detection
Microsoft-Windows-DateTimeControlPanel/Operational,Microsoft-Windows-DateTimeControlPanel,20000,The time was changed through the Control Panel
CrowdStrike-Falcon Sensor-CSFalconService/Operational,CrowdStrike-Falcon Sensor-CSFalconService,3,CrowdStrike Alert
Microsoft-Windows-Diagnostics-Performance/Operational,Microsoft-Windows-Diagnostics-Performance,101,Boot Performance Monitoring Degradation
System,Service Control Manager,7036,Service started or stopped
System,Microsoft-Windows-DistributedCOM,10028,DCOM was unable to communicate with the computer
Microsoft-Windows-SMBServer/Security,Microsoft-Windows-SMBServer,551,SMB session authentication failure
Application,System Restore,8194,Restore point created successfully
Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,17,PipeEvent (Pipe Created)
Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,Microsoft-Windows-Windows Firewall With Advanced Security,2004,A rule has been added to the Windows Defender Firewall exception list
Microsoft-Windows-Hyper-V-Worker-Admin,Microsoft-Windows-Hyper-V-Worker,18514,Hyper-V VM reset by guest OS
Microsoft-Windows-Windows Defender/Operational,Microsoft-Windows-Windows Defender,5007,The antimalware platform configuration changed
Symantec Endpoint Protection Client,Symantec Endpoint Protection Client,100,Symantec Endpoint Protection client is online and able to access the management server
Splashtop-Splashtop Streamer-Remote Session/Operational,Splashtop-Splashtop Streamer-Remote Session,1101,Splashtop file transfer
Cisco AnyConnect Secure Mobility Client,acvpnagent,2127,Cisco AnyConnect VPN IP assigned
Microsoft-Windows-DeviceSetupManager/Admin,Microsoft-Windows-DeviceSetupManager,112,USB Connection
System,Microsoft-Windows-GroupPolicy,1500,Group Policy Settings processed successfully for COMPUTER
Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,Microsoft-Windows-Windows Firewall With Advanced Security,2011,Windows Firewall unable to notify user of blocked application
System,EventLog,6008,Unexpected system shutdown
Cisco AnyConnect Secure Mobility Client,acvpnagent,2079,Cisco AnyConnect VPN Host Configuration
Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,16,ServiceConfigurationChange
